Bedrooms,Property Category,Price(Float),District
5,Duplex,12000000.0,Life Camp
4,Duplex,25000000.0,Wuye
4,Duplex,35229220.0,Jabi
4,Duplex,47423950.0,Jabi
2,Apartment,44714010.0,Jabi
3,Duplex,32000000.0,Jabi
4,Duplex,25000000.0,Wuse
3,Apartment,6000000.0,Gwarinpa
4,Duplex,25000000.0,Wuye
3,Apartment,22000000.0,Asokoro
4,Duplex,12000000.0,Guzape
5,Duplex,15000000.0,Mabushi
2,Apartment,4500000.0,Durumi
4,Duplex,25000000.0,Utako
1,Apartment,3000000.0,Life Camp
3,Apartment,40000000.0,Maitama
4,Duplex,18000000.0,Jahi
4,Duplex,20000000.0,Guzape
3,Duplex,12000000.0,Asokoro
4,Duplex,20000000.0,Jahi
2,Apartment,8000000.0,Life Camp
2,Apartment,8000000.0,Lugbe
1,Apartment,5000000.0,Lugbe
3,Duplex,32000000.0,Jabi
3,Apartment,15000000.0,Katampe
5,Duplex,20000000.0,Katampe
4,Duplex,20000000.0,Katampe
2,Apartment,3000000.0,Gwarinpa
4,Duplex,15000000.0,Jahi
3,Bungalow,6000000.0,Gwarinpa
3,Apartment,35000000.0,Jabi
2,Apartment,15000000.0,Asokoro
4,Duplex,30000000.0,Asokoro
3,Duplex,45000000.0,Maitama
5,Duplex,20000000.0,Apo
4,Duplex,10000000.0,Asokoro
2,Apartment,4500000.0,Jahi
3,Bungalow,8000000.0,Wuye
6,Duplex,50000000.0,Asokoro
4,Duplex,28000000.0,Guzape
3,Apartment,36000000.0,Maitama
3,Apartment,8000000.0,Wuye
4,Duplex,35000000.0,Jabi
3,Duplex,32000000.0,Jabi
4,Duplex,9000000.0,Gwarinpa
4,Apartment,47423950.0,Maitama
3,Apartment,10000000.0,Katampe
4,Duplex,12000000.0,Mabushi
4,Duplex,15000000.0,Mabushi
4,Duplex,13500000.0,Mabushi
2,Apartment,15000000.0,Asokoro
5,Duplex,35000000.0,Jahi
4,Duplex,25000000.0,Wuye
4,Duplex,10000000.0,Gwarinpa
5,Duplex,25000000.0,Guzape
4,Duplex,15000000.0,Guzape
3,Apartment,40000000.0,Wuse
3,Duplex,32000000.0,Jabi
4,Duplex,20000000.0,Katampe
3,Apartment,10000000.0,Katampe
3,Apartment,8000000.0,Jahi
3,Bungalow,4000000.0,Gwarinpa
1,Apartment,3000000.0,Idu
3,Apartment,5000000.0,Life Camp
4,Duplex,15000000.0,Gwarinpa
3,Apartment,8000000.0,Wuye
3,Apartment,8500000.0,Jahi
4,Duplex,30000000.0,Asokoro
3,Apartment,47423950.0,Maitama
4,Duplex,15000000.0,Gwarinpa
4,Duplex,25000000.0,Kado
5,Duplex,16000000.0,Jahi
3,Duplex,32000000.0,Jabi
3,Apartment,8500000.0,Kaura
5,Duplex,18000000.0,Katampe
6,Duplex,20000000.0,Katampe
6,Duplex,20000000.0,Katampe
4,Duplex,15000000.0,Jabi
3,Duplex,5000000.0,Lugbe
3,Apartment,8000000.0,Jahi
6,Duplex,20000000.0,Katampe
4,Duplex,30000000.0,Guzape
3,Apartment,25000000.0,Jahi
2,Apartment,9000000.0,Jahi
5,Duplex,50000000.0,Wuse
4,Duplex,12000000.0,Jabi
3,Apartment,10000000.0,Katampe
5,Duplex,30000000.0,Asokoro
3,Apartment,6000000.0,Jabi
3,Duplex,32000000.0,Jabi
4,Duplex,23000000.0,Katampe
6,Duplex,20000000.0,Katampe
2,Apartment,4000000.0,Apo
2,Apartment,4000000.0,Apo
4,Duplex,45000000.0,Maitama
4,Duplex,10000000.0,Lugbe
4,Duplex,25000000.0,Maitama
3,Apartment,5000000.0,Lugbe
4,Duplex,10000000.0,Idu
2,Apartment,130000.0,Lugbe
2,Apartment,4000000.0,Kaura
1,Apartment,2500000.0,Kaura
5,Duplex,28000000.0,Asokoro
3,Apartment,6000000.0,Idu
4,Duplex,18000000.0,Utako
6,Duplex,100000000.0,Asokoro
4,Duplex,15500000.0,Apo
3,Duplex,32000000.0,Jabi
3,Apartment,5000000.0,Apo
3,Apartment,25000000.0,Jahi
4,Duplex,12000000.0,Durumi
4,Apartment,10000000.0,Wuye
1,Apartment,3000000.0,Gwarinpa
1,Bungalow,2500000.0,Life Camp
1,Apartment,3000000.0,Gwarinpa
1,Apartment,2500000.0,Life Camp
2,Apartment,3000000.0,Lugbe
4,Duplex,15500000.0,Apo
2,Apartment,7000000.0,Kaura
4,Duplex,7000000.0,Durumi
1,Bungalow,2000000.0,Gwarinpa
2,Apartment,3000000.0,Gwarinpa
1,Apartment,1200000.0,Lokogoma
3,Duplex,32000000.0,Jabi
4,Duplex,25000000.0,Garki
3,Apartment,8000000.0,Katampe
5,Duplex,12000000.0,Gwarinpa
3,Apartment,6000000.0,Gwarinpa
2,Duplex,4000000.0,Apo
3,Bungalow,4500000.0,Lugbe
5,Duplex,15000000.0,Guzape
1,Apartment,2500000.0,Jabi
1,Apartment,4000000.0,Wuye
3,Apartment,4000000.0,Durumi
3,Apartment,19000000.0,Maitama
4,Duplex,13000000.0,Jahi
4,Duplex,15000000.0,Mabushi
4,Duplex,20000000.0,Wuse
1,Apartment,5000000.0,Apo
3,Duplex,32000000.0,Jabi
3,Apartment,5000000.0,Wuse
2,Apartment,5000000.0,Garki
4,Duplex,15000000.0,Katampe
4,Duplex,12000000.0,Katampe
4,Apartment,12000000.0,Mabushi
3,Duplex,10000000.0,Apo
2,Apartment,4000000.0,Idu
4,Duplex,13000000.0,Gwarinpa
3,Apartment,8000000.0,Guzape
4,Duplex,20000000.0,Katampe
2,Apartment,5000000.0,Life Camp
3,Apartment,4500000.0,Life Camp
4,Duplex,15000000.0,Wuye
5,Duplex,15000000.0,Gwarinpa
2,Duplex,10000000.0,Guzape
5,Duplex,10000000.0,Apo
3,Apartment,8000000.0,Jahi
3,Duplex,32000000.0,Jabi
4,Apartment,12000000.0,Mabushi
3,Bungalow,10000000.0,Maitama
4,Duplex,12000000.0,Durumi
4,Duplex,20000000.0,Life Camp
1,Apartment,1500000.0,Lugbe
4,Duplex,15000000.0,Life Camp
3,Apartment,6500000.0,Life Camp
4,Duplex,450000000.0,Jahi
1,Apartment,2500000.0,Gwarinpa
1,Apartment,1800000.0,Gwarinpa
4,Duplex,9000000.0,Jabi
3,Apartment,4500000.0,Life Camp
3,Apartment,6500000.0,Durumi
4,Duplex,12000000.0,Mabushi
5,Duplex,25000000.0,Jabi
5,Duplex,30000000.0,Wuye
3,Duplex,32000000.0,Jabi
5,Duplex,60000000.0,Maitama
5,Duplex,50000000.0,Maitama
4,Bungalow,8500000.0,Gwarinpa
2,Apartment,4500000.0,Jahi
2,Apartment,6000000.0,Jahi
4,Duplex,15000000.0,Jahi
4,Duplex,10000000.0,Gwarinpa
4,Duplex,35000000.0,Wuye
4,Duplex,15000000.0,Wuye
3,Apartment,11500000.0,Jahi
2,Apartment,5000000.0,Gwarinpa
1,Apartment,2000000.0,Life Camp
4,Duplex,25000000.0,Life Camp
4,Duplex,18000000.0,Guzape
5,Duplex,120000000.0,Maitama
4,Apartment,8500000.0,Jabi
4,Duplex,16000000.0,Guzape
4,Duplex,25000000.0,Kado
3,Duplex,32000000.0,Jabi
2,Apartment,4000000.0,Garki
2,Apartment,12000000.0,Katampe
2,Apartment,4000000.0,Katampe
4,Duplex,13000000.0,Life Camp
2,Apartment,13000000.0,Jahi
4,Duplex,13000000.0,Asokoro
4,Duplex,8000000.0,Life Camp
1,Apartment,1500000.0,Apo
6,Duplex,40000000.0,Jabi
5,Duplex,30000000.0,Jabi
1,Apartment,3000000.0,Wuse
3,Apartment,30000000.0,Maitama
4,Bungalow,8500000.0,Gwarinpa
3,Duplex,32000000.0,Jabi
3,Apartment,5000000.0,Durumi
6,Duplex,90000000.0,Maitama
4,Duplex,15000000.0,Mabushi
3,Bungalow,17000000.0,Jahi
4,Duplex,25000000.0,Maitama
3,Apartment,10000000.0,Guzape
3,Duplex,8500000.0,Kabusa
5,Duplex,40000000.0,Guzape
6,Duplex,100000000.0,Asokoro
4,Duplex,12000000.0,Guzape
3,Apartment,10800000.0,Gwarinpa
2,Apartment,9000000.0,Gwarinpa
1,Apartment,7200000.0,Gwarinpa
1,Apartment,3500000.0,Utako
3,Duplex,32000000.0,Jabi
3,Apartment,6000000.0,Kaura
2,Apartment,7000000.0,Katampe
4,Duplex,12000000.0,Durumi
3,Apartment,18000000.0,Jabi
2,Apartment,4000000.0,Idu
2,Apartment,3000000.0,Lugbe
3,Apartment,8000000.0,Mabushi
3,Apartment,5000000.0,Durumi
3,Apartment,8000000.0,Mabushi
3,Apartment,12000000.0,Lugbe
1,Apartment,11000000.0,Jahi
3,Apartment,7000000.0,Life Camp
3,Duplex,32000000.0,Jabi
5,Duplex,30000000.0,Katampe
2,Apartment,4000000.0,Gwarinpa
3,Apartment,6500000.0,Wuye
3,Apartment,10000000.0,Wuse
3,Apartment,8000000.0,Utako
1,Apartment,14000000.0,Maitama
3,Apartment,8000000.0,Jahi
3,Apartment,9000000.0,Jahi
3,Apartment,9000000.0,Jahi
3,Apartment,9000000.0,Jahi
1,Apartment,1500000.0,Lugbe
5,Duplex,25000000.0,Apo
4,Duplex,15000000.0,Mabushi
4,Duplex,11000000.0,Apo
4,Duplex,4500000.0,Lugbe
3,Apartment,5000000.0,Durumi
4,Duplex,8000000.0,Life Camp
3,Duplex,32000000.0,Jabi
3,Apartment,7000000.0,Garki
4,Duplex,25000000.0,Katampe
6,Duplex,80000000.0,Maitama
2,Apartment,82000000.0,Lugbe
4,Duplex,25000000.0,Maitama
2,Apartment,4500000.0,Jahi
8,Duplex,75000000.0,Maitama
2,Apartment,4000000.0,Lugbe
4,Duplex,8500000.0,Kaura
2,Apartment,5500000.0,Idu
4,Duplex,15000000.0,Jabi
5,Duplex,28000000.0,Guzape
4,Duplex,15000000.0,Guzape
4,Duplex,4500000.0,Lugbe
3,Apartment,9000000.0,Durumi
3,Apartment,19000000.0,Maitama
4,Duplex,15000000.0,Mabushi
3,Bungalow,15000000.0,Maitama
3,Duplex,32000000.0,Jabi
4,Duplex,25000000.0,Katampe
6,Duplex,35000000.0,Katampe
6,Duplex,35000000.0,Katampe
4,Duplex,15000000.0,Durumi
4,Duplex,15000000.0,Mabushi
3,Duplex,30000000.0,Maitama
3,Apartment,11000000.0,Utako
2,Apartment,6000000.0,Lugbe
4,Duplex,15000000.0,Wuye
3,Duplex,10000000.0,Jahi
4,Duplex,13500000.0,Jahi
5,Duplex,100000000.0,Asokoro
5,Duplex,100000000.0,Asokoro
4,Duplex,25000000.0,Jabi
4,Duplex,25000000.0,Guzape
4,Duplex,25000000.0,Guzape
2,Apartment,5000000.0,Lugbe
3,Duplex,32000000.0,Jabi
6,Duplex,35000000.0,Katampe
6,Duplex,35000000.0,Katampe
6,Duplex,35000000.0,Katampe
4,Duplex,25000000.0,Jabi
3,Apartment,10000000.0,Jahi
4,Apartment,13500000.0,Jahi
3,Apartment,12000000.0,Guzape
3,Apartment,10000000.0,Jahi
4,Apartment,13500000.0,Jahi
3,Apartment,10000000.0,Wuse
4,Duplex,30000000.0,Maitama
5,Duplex,6000000.0,Lugbe
3,Apartment,4500000.0,Lugbe
4,Duplex,25000000.0,Jabi
4,Duplex,15000000.0,Jahi
4,Duplex,20000000.0,Mabushi
3,Apartment,6500000.0,Utako
3,Apartment,74523350.0,Wuse
3,Duplex,32000000.0,Jabi
1,Apartment,5500000.0,Garki
6,Duplex,35000000.0,Katampe
4,Duplex,30000000.0,Katampe
3,Apartment,8000000.0,Jahi
3,Apartment,7500000.0,Mabushi
4,Duplex,18000000.0,Utako
4,Duplex,20000000.0,Guzape
2,Apartment,3000000.0,Jabi
3,Apartment,7500000.0,Mabushi
4,Duplex,12000000.0,Mabushi
4,Duplex,30000000.0,Maitama
4,Duplex,15000000.0,Mabushi
2,Apartment,4000000.0,Katampe
2,Apartment,6000000.0,Jahi
3,Bungalow,5800000.0,Jabi
5,Duplex,20000000.0,Jabi
2,Apartment,6000000.0,Jabi
4,Duplex,30000000.0,Maitama
5,Duplex,20000000.0,Jabi
3,Duplex,32000000.0,Jabi
6,Duplex,30000000.0,Katampe
3,Apartment,4000000.0,Apo
5,Duplex,15000000.0,Mabushi
2,Apartment,7000000.0,Life Camp
6,Duplex,30000000.0,Guzape
3,Duplex,8000000.0,Lugbe
4,Duplex,25000000.0,Maitama
4,Duplex,15000000.0,Guzape
1,Duplex,80000000.0,Jahi
5,Duplex,20000000.0,Wuse
1,Apartment,6000000.0,Kado
4,Duplex,15000000.0,Wuye
1,Apartment,2500000.0,Apo
3,Apartment,10000000.0,Wuse
3,Duplex,10000000.0,Life Camp
2,Apartment,75000000.0,Garki
4,Duplex,15000000.0,Jahi
3,Duplex,32000000.0,Jabi
4,Duplex,20000000.0,Garki
2,Apartment,5500000.0,Garki
4,Duplex,12000000.0,Garki
2,Apartment,20000000.0,Katampe
4,Duplex,30000000.0,Katampe
6,Duplex,35000000.0,Katampe
6,Duplex,35000000.0,Katampe
6,Duplex,35000000.0,Katampe
2,Apartment,4000000.0,Mabushi
5,Duplex,30000000.0,Mabushi
1,Apartment,8000000.0,Life Camp
1,Apartment,12000000.0,Life Camp
2,Duplex,20000000.0,Jabi
4,Duplex,15000000.0,Wuye
1,Apartment,2500000.0,Kaura
4,Duplex,15000000.0,Wuye
4,Duplex,7500000.0,Lugbe
4,Duplex,300000000.0,Gwarinpa
3,Duplex,32000000.0,Jabi
2,Apartment,20000000.0,Katampe
5,Duplex,40000000.0,Utako
4,Duplex,18000000.0,Jabi
1,Apartment,3500000.0,Gwarinpa
3,Apartment,10000000.0,Kado
2,Apartment,13000000.0,Maitama
2,Apartment,5000000.0,Life Camp
6,Duplex,65000000.0,Jabi
1,Apartment,5500000.0,Durumi
3,Apartment,8000000.0,Wuye
3,Apartment,7000000.0,Apo
2,Apartment,6000000.0,Apo
2,Apartment,5500000.0,Apo
1,Apartment,8000000.0,Guzape
3,Apartment,6000000.0,Idu
2,Apartment,6000000.0,Katampe
3,Duplex,32000000.0,Jabi
2,Apartment,30000000.0,Garki
2,Apartment,4000000.0,Kaura
2,Apartment,20000000.0,Katampe
2,Apartment,20000000.0,Katampe
4,Duplex,15000000.0,Katampe
4,Duplex,33000000.0,Asokoro
3,Duplex,6500000.0,Lokogoma
1,Apartment,5500000.0,Asokoro
3,Apartment,7000000.0,Wuye
4,Duplex,10000000.0,Lokogoma
3,Duplex,5500000.0,Life Camp
3,Apartment,60000000.0,Jahi
3,Apartment,18000000.0,Garki
4,Duplex,100000000.0,Maitama
4,Duplex,10000000.0,Asokoro
2,Apartment,3500000.0,Life Camp
6,Duplex,40000000.0,Guzape
2,Bungalow,3000000.0,Apo
2,Apartment,4500000.0,Lugbe
3,Duplex,32000000.0,Jabi
3,Apartment,8000000.0,Wuye
5,Duplex,80000000.0,Wuse
2,Apartment,5000000.0,Life Camp
3,Apartment,47423950.0,Maitama
1,Apartment,6000000.0,Wuse
2,Apartment,5000000.0,Mabushi
3,Duplex,10000000.0,Kado
5,Duplex,30000000.0,Apo
2,Apartment,3500000.0,Life Camp
3,Apartment,18000000.0,Garki
4,Apartment,14000000.0,Kado
5,Duplex,16000000.0,Guzape
4,Duplex,15000000.0,Jahi
3,Apartment,6500000.0,Life Camp
3,Apartment,8500000.0,Utako
3,Apartment,6000000.0,Kaura
3,Duplex,32000000.0,Jabi
6,Duplex,35000000.0,Wuse
3,Apartment,6000000.0,Kaura
2,Apartment,26000000.0,Maitama
3,Apartment,120000000.0,Asokoro
3,Apartment,5000000.0,Katampe
4,Duplex,15000000.0,Wuye
3,Apartment,13000000.0,Jahi
4,Duplex,15000000.0,Wuye
1,Apartment,2000000.0,Idu
3,Apartment,40000000.0,Wuse
4,Duplex,20000000.0,Wuye
4,Duplex,8000000.0,Lugbe
4,Duplex,6500000.0,Life Camp
3,Apartment,40000000.0,Wuse
5,Duplex,25000000.0,Apo
5,Duplex,20000000.0,Wuye
4,Duplex,9000000.0,Idu
3,Duplex,13000000.0,Jahi
3,Duplex,32000000.0,Jabi
3,Apartment,6000000.0,Kaura
2,Apartment,6000000.0,Katampe
4,Duplex,25000000.0,Katampe
2,Apartment,6000000.0,Katampe
1,Apartment,3000000.0,Gwarinpa
2,Apartment,6000000.0,Katampe
4,Duplex,20000000.0,Wuye
4,Duplex,25000000.0,Guzape
4,Duplex,20000000.0,Wuye
4,Duplex,20000000.0,Wuye
5,Bungalow,15000000.0,Lokogoma
3,Apartment,25000000.0,Maitama
3,Apartment,10000000.0,Jahi
4,Duplex,15000000.0,Jahi
5,Duplex,35000000.0,Wuse
5,Duplex,81298200.0,Maitama
4,Duplex,15000000.0,Mabushi
2,Apartment,4500000.0,Kaura
3,Duplex,32000000.0,Jabi
2,Apartment,6000000.0,Jabi
3,Duplex,7000000.0,Lokogoma
6,Duplex,50000000.0,Maitama
3,Apartment,6000000.0,Kaura
6,Duplex,45000000.0,Gwarinpa
2,Apartment,3500000.0,Idu
5,Duplex,30000000.0,Wuye
3,Apartment,5000000.0,Idu
3,Apartment,6000000.0,Kaura
2,Apartment,20000000.0,Maitama
4,Duplex,15000000.0,Mabushi
2,Apartment,6500000.0,Wuye
3,Apartment,40000000.0,Wuse
3,Apartment,6000000.0,Kaura
4,Duplex,8000000.0,Jahi
4,Duplex,8000000.0,Jahi
3,Duplex,32000000.0,Jabi
5,Duplex,20000000.0,Katampe
4,Duplex,15000000.0,Katampe
5,Duplex,30000000.0,Apo
2,Apartment,18000000.0,Wuse
4,Duplex,8000000.0,Lugbe
3,Apartment,12000000.0,Gwarinpa
5,Duplex,50000000.0,Asokoro
2,Apartment,5000000.0,Jahi
2,Apartment,13000000.0,Katampe
3,Duplex,5000000.0,Apo
5,Duplex,11000000.0,Mabushi
6,Duplex,20000000.0,Gwarinpa
2,Apartment,5000000.0,Jahi
3,Bungalow,14000000.0,Maitama
5,Duplex,10000000.0,Life Camp
4,Duplex,8000000.0,Idu
4,Duplex,13000000.0,Jahi
4,Duplex,15000000.0,Mabushi
3,Duplex,32000000.0,Jabi
3,Apartment,6000000.0,Kaura
2,Duplex,6000000.0,Lugbe
2,Apartment,13500000.0,Wuse
3,Apartment,10000000.0,Jahi
3,Apartment,10000000.0,Jabi
4,Duplex,15000000.0,Jahi
2,Apartment,3500000.0,Lokogoma
1,Apartment,2500000.0,Lokogoma
7,Duplex,60000000.0,Jabi
1,Apartment,3200000.0,Wuse
3,Duplex,10000000.0,Kado
4,Duplex,25000000.0,Maitama
5,Duplex,8000000.0,Idu
3,Apartment,6000000.0,Kaura
4,Duplex,20000000.0,Wuye
4,Duplex,8000000.0,Lugbe
2,Apartment,15000000.0,Jahi
3,Duplex,32000000.0,Jabi
1,Apartment,4500000.0,Wuse
4,Duplex,25000000.0,Katampe
3,Duplex,6500000.0,Gwarinpa
2,Apartment,4000000.0,Gwarinpa
2,Apartment,3000000.0,Gwarinpa
2,Apartment,2800000.0,Gwarinpa
1,Apartment,18000000.0,Maitama
4,Duplex,35000000.0,Wuse
4,Duplex,30000000.0,Jabi
3,Bungalow,18000000.0,Kado
3,Apartment,12000000.0,Guzape
3,Duplex,10000000.0,Kado
8,Duplex,50000000.0,Maitama
6,Duplex,50000000.0,Maitama
4,Duplex,25000000.0,Asokoro
5,Duplex,14000000.0,Apo
4,Duplex,50000000.0,Maitama
3,Duplex,32000000.0,Jabi
4,Duplex,25000000.0,Katampe
4,Duplex,25000000.0,Katampe
1,Apartment,2500000.0,Gwarinpa
3,Apartment,10000000.0,Kado
3,Apartment,10000000.0,Jahi
4,Duplex,15000000.0,Life Camp
2,Apartment,5000000.0,Wuse
4,Duplex,30000000.0,Asokoro
2,Apartment,5000000.0,Durumi
4,Duplex,30000000.0,Jabi
4,Duplex,25000000.0,Wuse
3,Duplex,10000000.0,Kado
5,Duplex,7000000.0,Lugbe
5,Duplex,25000000.0,Guzape
4,Duplex,18000000.0,Guzape
3,Duplex,32000000.0,Jabi
2,Apartment,6000000.0,Wuse
1,Apartment,4500000.0,Katampe
4,Duplex,12000000.0,Mabushi
4,Duplex,25000000.0,Jabi
3,Apartment,10000000.0,Jahi
3,Duplex,10000000.0,Kado
2,Apartment,4500000.0,Idu
3,Apartment,15000000.0,Maitama
5,Duplex,60000000.0,Maitama
4,Duplex,30000000.0,Asokoro
3,Apartment,8000000.0,Jahi
3,Apartment,15000000.0,Maitama
3,Apartment,10000000.0,Jahi
4,Duplex,50000000.0,Maitama
2,Apartment,4500000.0,Wuse
2,Apartment,6500000.0,Wuye
3,Apartment,6500000.0,Jabi
3,Duplex,32000000.0,Jabi
4,Duplex,25000000.0,Jabi
2,Apartment,13500000.0,Wuse
4,Apartment,12000000.0,Mabushi
6,Duplex,50000000.0,Maitama
4,Duplex,15000000.0,Gwarinpa
4,Duplex,8000000.0,Idu
3,Bungalow,15000000.0,Life Camp
7,Duplex,550000000.0,Gwarinpa
3,Duplex,10000000.0,Kado
3,Duplex,10000000.0,Kado
6,Duplex,50000000.0,Maitama
2,Apartment,4500000.0,Durumi
3,Duplex,10000000.0,Kado
4,Duplex,140000000.0,Guzape
1,Apartment,2500000.0,Kaura
5,Duplex,13000000.0,Life Camp
4,Bungalow,7000000.0,Life Camp
2,Apartment,4500000.0,Durumi
4,Duplex,20000000.0,Kado
4,Duplex,13000000.0,Guzape
3,Duplex,32000000.0,Jabi
2,Apartment,6000000.0,Katampe
2,Duplex,7000000.0,Life Camp
3,Apartment,35000000.0,Wuse
5,Duplex,30000000.0,Asokoro
4,Duplex,25000000.0,Maitama
3,Bungalow,6000000.0,Lugbe
2,Apartment,5000000.0,Durumi
6,Duplex,50000000.0,Maitama
3,Bungalow,15000000.0,Life Camp
3,Apartment,8000000.0,Jahi
3,Bungalow,15000000.0,Life Camp
3,Bungalow,15000000.0,Life Camp
4,Duplex,15000000.0,Guzape
3,Apartment,5000000.0,Lugbe
3,Duplex,15000000.0,Gwarinpa
4,Duplex,15000000.0,Guzape
2,Apartment,20000000.0,Jabi
3,Duplex,32000000.0,Jabi
4,Duplex,15000000.0,Katampe
5,Duplex,15000000.0,Katampe
2,Apartment,2500000.0,Lugbe
4,Duplex,13000000.0,Jahi
4,Duplex,10000000.0,Lugbe
4,Duplex,35000000.0,Wuye
9,Duplex,25000000.0,Garki
20,Duplex,60000000.0,Asokoro
1,Apartment,2000000.0,Life Camp
4,Duplex,15000000.0,Guzape
5,Duplex,35000000.0,Asokoro
4,Duplex,35000000.0,Jabi
2,Apartment,4000000.0,Life Camp
4,Duplex,12000000.0,Jabi
3,Duplex,8500000.0,Jabi
3,Apartment,5000000.0,Kaura
3,Duplex,32000000.0,Jabi
3,Apartment,8000000.0,Jahi
2,Apartment,7000000.0,Life Camp
3,Apartment,6000000.0,Durumi
1,Apartment,4000000.0,Kaura
4,Duplex,13000000.0,Jahi
5,Duplex,50000000.0,Maitama
3,Apartment,33196765.0,Jabi
4,Duplex,13000000.0,Jahi
4,Duplex,15000000.0,Gwarinpa
3,Apartment,20000000.0,Maitama
4,Duplex,12000000.0,Life Camp
3,Duplex,8000000.0,Gwarinpa
3,Apartment,5500000.0,Kaura
4,Duplex,10000000.0,Lugbe
3,Duplex,32000000.0,Jabi
4,Duplex,13000000.0,Katampe
4,Duplex,13000000.0,Katampe
3,Apartment,13000000.0,Guzape
2,Apartment,7000000.0,Jahi
5,Duplex,50000000.0,Maitama
5,Duplex,20000000.0,Kado
5,Apartment,15000000.0,Guzape
4,Duplex,16000000.0,Asokoro
4,Duplex,30000000.0,Maitama
3,Apartment,6000000.0,Mabushi
2,Apartment,10000000.0,Wuse
2,Apartment,4000000.0,Lugbe
3,Bungalow,18000000.0,Kado
4,Duplex,25000000.0,Maitama
4,Duplex,9500000.0,Jabi
3,Bungalow,18000000.0,Kado
4,Apartment,12000000.0,Life Camp
3,Duplex,32000000.0,Jabi
3,Apartment,8000000.0,Garki
3,Apartment,8000000.0,Katampe
1,Apartment,3500000.0,Katampe
2,Apartment,10000000.0,Katampe
4,Duplex,8000000.0,Idu
4,Duplex,15000000.0,Wuye
6,Duplex,40000000.0,Asokoro
6,Duplex,50000000.0,Maitama
9,Duplex,80000000.0,Asokoro
4,Duplex,20000000.0,Guzape
2,Bungalow,6500000.0,Guzape
4,Duplex,18000000.0,Guzape
1,Apartment,3000000.0,Durumi
1,Apartment,6000000.0,Maitama
4,Duplex,12000000.0,Kado
5,Duplex,13000000.0,Jahi
3,Apartment,10000000.0,Guzape
3,Duplex,32000000.0,Jabi
4,Duplex,13000000.0,Katampe
4,Duplex,13000000.0,Katampe
1,Apartment,6500000.0,Katampe
4,Duplex,15000000.0,Maitama
3,Apartment,10000000.0,Jahi
6,Duplex,45000000.0,Gwarinpa
4,Apartment,10000000.0,Jahi
5,Duplex,20000000.0,Jabi
4,Duplex,10000000.0,Jahi
4,Duplex,13000000.0,Guzape
2,Apartment,10000000.0,Jahi
4,Duplex,15000000.0,Gwarinpa
4,Duplex,25000000.0,Asokoro
4,Duplex,15000000.0,Guzape
3,Apartment,10000000.0,Wuye
5,Bungalow,75000000.0,Asokoro
3,Apartment,7000000.0,Idu
2,Apartment,7000000.0,Jahi
4,Duplex,13000000.0,Jahi
2,Apartment,7500000.0,Lugbe
3,Duplex,32000000.0,Jabi
5,Duplex,60000000.0,Maitama
2,Apartment,4000000.0,Kaura
1,Apartment,2500000.0,Kaura
2,Duplex,3500000.0,Apo
3,Apartment,5000000.0,Durumi
4,Duplex,13000000.0,Guzape
5,Duplex,25000000.0,Guzape
5,Duplex,29000000.0,Guzape
4,Duplex,15000000.0,Jahi
4,Duplex,15000000.0,Guzape
4,Duplex,7500000.0,Apo
4,Duplex,18000000.0,Guzape
1,Apartment,6000000.0,Maitama
6,Duplex,60000000.0,Asokoro
1,Apartment,1500000.0,Idu
1,Apartment,15000000.0,Maitama
3,Apartment,8500000.0,Jahi
2,Apartment,25000000.0,Maitama
3,Duplex,32000000.0,Jabi
4,Duplex,18000000.0,Katampe
5,Duplex,20000000.0,Gwarinpa
4,Duplex,8000000.0,Apo
3,Duplex,15000000.0,Jahi
4,Apartment,7000000.0,Garki
4,Duplex,50000000.0,Maitama
1,Apartment,2000000.0,Jabi
5,Duplex,13000000.0,Life Camp
3,Apartment,8000000.0,Jahi
3,Apartment,8000000.0,Jahi
4,Duplex,18000000.0,Guzape
1,Apartment,3000000.0,Gwarinpa
4,Duplex,5500000.0,Lugbe
34,Apartment,8000000.0,Wuye
3,Apartment,12000000.0,Durumi
4,Duplex,8000000.0,Maitama
3,Apartment,7000000.0,Gwarinpa
3,Duplex,32000000.0,Jabi
4,Duplex,7500000.0,Lugbe
3,Apartment,20000000.0,Maitama
4,Duplex,12000000.0,Mabushi
4,Duplex,50000000.0,Maitama
1,Apartment,5000000.0,Maitama
1,Apartment,2500000.0,Wuse
1,Apartment,2500000.0,Wuse
4,Duplex,35000000.0,Jabi
4,Duplex,50000000.0,Maitama
3,Apartment,8000000.0,Kado
3,Duplex,10000000.0,Mabushi
3,Apartment,7500000.0,Wuye
2,Bungalow,7000000.0,Apo
4,Duplex,10000000.0,Mabushi
2,Apartment,26000000.0,Wuye
8,Duplex,170000000.0,Asokoro
3,Duplex,32000000.0,Jabi
4,Apartment,20000000.0,Garki
3,Apartment,6500000.0,Durumi
6,Duplex,50000000.0,Maitama
4,Duplex,40000000.0,Jabi
3,Apartment,6500000.0,Katampe
7,Duplex,80000000.0,Maitama
3,Apartment,16000000.0,Maitama
3,Apartment,5000000.0,Katampe
4,Duplex,13000000.0,Jahi
7,Duplex,65000000.0,Asokoro
5,Duplex,100000000.0,Maitama
2,Apartment,12000000.0,Utako
3,Apartment,15000000.0,Wuye
4,Duplex,4500000.0,Lugbe
6,Duplex,50000000.0,Maitama
2,Apartment,12000000.0,Jabi
